tweet,sentiment
"The Life I Live Prepared Me For Moments Like This #CHOP #CHOPASTINIAN 
🖕🏾#CHAZ I’m An #American 

Half White Half Black From Antarctica. Born In Corona, California. #PopularStranger @ CHOP https://t.co/Lqr7Zk2KyD",-0.060606060606060615
"The Best Part of the Trip So Far!!! ❤🥰😘😍
So 
Disappointed in Massanutten Resorts this go round &amp; COVID-19 spoiled, killed, stole and destroyed our trip ☹️ @ Massanutten, Virginia https://t.co/BLUeXYM6FZ",0.009062499999999996
Barrel tasting at home in the time of COVID. #chateaularoque #primeurs2019 #saintemilion #lagunacellar @ Top of the World https://t.co/Fm72JF0l03,0.5
"Thanks @questlove for suggesting ""Teddy Pendergrass: You Don't Know Me"" documentary... @mdub71 and I really enjoyed it. #socialdistancing #covid_19 #blacklivesmatter @ Lincoln, Nebraska https://t.co/FrlX9HHNjw",0.2333333333333333
"Life after COVID-19! lululemon Legacy West. Line out the door, around the corner, amd down the side walk! Welcome to the new normal.

 #lululemon #legacywest #planotx #coronaviruslife #quarantinelife… https://t.co/f9gB7cgX4q",0.22297979797979806
"""ᴶᵁˢᵀ ᴬ ᴳᴵᴿᴸ ᴳᴿᴼᵂᴵᴺᴳ ᵂᴵᴺᴳˢ""
🦋ᴮᵁᵀᵀᴱᴿᶠᴸᴵᴱˢ  ᴿᴵˢᴵᴺᴳ
⋫
⋫
⋫
📷: nelson_mcfrancis
#happymemorialday🇺🇸 #aframeinthepines #🖕🏼covid19 #weekendgetaway #mecanwi #gypsynomad #statesidetravels… https://t.co/U6y5q8x7nN",0.5
"We’ve spent the last 3.5 months making out with our masks on, that’s how we’ve kept the relationship alive. #covid19 so proud of my guy killing it on stage for the first time since March! #lovehim #loveyou #pic… https://t.co/8tedO31M3c",0.0
No caption needed #friends #reunited #socialdistancing #mask #fashiononashoestring @ Shoo Shoo Baby https://t.co/mDmQS5HbBm,0.2225
"ᴵᵀ ᵀᴬˢᵀᴱˢ ᴸᴵᴷᴱ ᶠᴿᴵᴱᴺᴰˢᴴᴵᴾ🔥🌽
⋫
⋫
⋫
#happymemorialday🇺🇸 #aframeinthepines #🖕🏼covid19 #weekendgetaway #mecanwi #gypsynomad #statesidetravels #northwoodswisconsin #notallwhowanderarelost… https://t.co/MPBU6fNpZQ",0.0
Last week I married the love of my life. 2020 has been a hard year with one of those hardships being the pandemic that caused us to postpone out Wedding. Despite that McKenzie and I felt… https://t.co/yQO37SR4T0,0.0
