,tweet,location,Confirmed
0,keyboard jockey support yo te apoyo • support me ” you tolerant racist fight right want change thing ” me fire icantbreathe quarentine covid19…,Washington,24354
1,ok eagle yes graduation week covid19 special coming tomorrow it ' fifty min virtual assembly courtesy ahs leadership asb leadership the…,Washington,24354
2,"cant wear sneaker today covid kick wolverineboots one thousand, eight hundred and eighty-three chukka light brown colorway fantastic hump day oncoming fistlight skin tone de moines washington",Washington,24354
3,monday national bureau economic research nber announced economy officially recession come surprise many realizes pandemic shut the…,Washington,24354
4,everyday new low,Washington,24354
5,new benghazi,Washington,24354
6,week ago covid zoom editorial published vanguardseattle wanted swing share detail amazing kind fashion leant from…,Washington,24354
7,new fashion work mask shield stayhome staysafe coronavirus essentialworkers issaquah washington,Washington,24354
8,sign sign sign new sign new service model new world seattle covid19 sign cantinaservice margarita burrito patio fivemanelectricalband becool besafe havefun little water…,Washington,24354
9,fashion deets close look look covid zoom shoot shirt atelierandrepairs pant vintage military necklace vintage chanelofficial vintage belt bag shoe personal…,Washington,24354
10,kore kendra hate covid love dill pickle chip charlestown waterfront boston,Massachusetts,104156
11,covid nineteen risk reduction bili huttrade mark home phototherapy,Massachusetts,104156
12,fav place outside boston deserted quiet different energy covid19 `` new normal '' bring change an opportunity create amazing beach nantasketbeach tranquility deserted socialdistancing quarantinelife photography minimalism,Massachusetts,104156
13,fav place outside boston deserted quiet different energy covid19 `` new normal '' bring change an opportunity create amazing beach nantasketbeach tranquility deserted socialdistancing quarantinelife photography minimalism,Massachusetts,104156
14,close personal bad youre able smell beautiful design cherry blossom • order design home business wont disappointed • police car lightcovid nineteen update pls read amp …,Massachusetts,104156
15,earth bring human globe showing Europe-Africa giving time covid social growing pain global protest raised fistmedium-dark skin toneshe showing fix human pooped pile of poo it clear dig hands…,Massachusetts,104156
16,monday national bureau economic research nber announced economy officially recession come surprise many realizes pandemic shut the…,Massachusetts,104156
17,eye public restaurant coming back good day pre covid nineteen restaurant operate profit margin five access patio space favorite local spot survive with…,Massachusetts,104156
18,latest incarnation pandemic working space minus synths horn wakefield massachusetts,Massachusetts,104156
19,hockey back homedresser covid19 hockey foxborough massachusetts,Massachusetts,104156
20,dining finally covid nineteen style yay 'hara ' food amp spirit,Massachusetts,104156
21,support local restaurant restaurant excited opening pandemic food item looked forward fried chicken bisqcambridge if know know …,Massachusetts,104156
22,extremely two thousand and twenty picture beheaded christopher columbus statue hotel super spreader covid nineteen outbreak happened boston boston massachusetts,Massachusetts,104156
