,tweet,location,Confirmed
0,theyre baaaack quarantine time come circle project idea included new batch 𝘾𝙝𝙞𝙣𝙚𝙨𝙚 𝙃𝙚𝙧𝙗𝙖𝙡 𝙁𝙞𝙯𝙯𝙞𝙣𝙜 𝘽𝙖𝙩𝙝 𝙎𝙖𝙡𝙩𝙨 formula theyre sale store click the…,California,162798
1,time out social distancing patio so weird germaphobe hypochondriac lot anxiety wilson keep anxiety low along martini shelterinplace socialdistancing the…,California,162798
2,ok here story surprised 60th birthday trip hawaii family everyone planned year awesome wife two thousand and twenty covid nineteen decides big fu that everyone…,California,162798
3,rent valley village worried covid nineteen shutdown mean future frustrated talk live person issue town hall you zoom with…,California,162798
4,wrong eat chocolate chip bananabread dinner right pandemic chef healthy choice noho art district,California,162798
5,"here six sixteen twenty covid nineteen update county ventura twenty-two new case one thousand, six hundred and fifty-five total case forty-seven hospitalization thirteen icu four hundred and nine active case quarantine four hundred and forty-eight new people tested thirty-nine thousand, two hundred and four total people tested…",California,162798
6,california showing time report six fifteen twenty market active covid nineteen time think real estate market cooling and or crash palosverdesrealesate…,California,162798
7,mallopenforcalifornia greatmall summer2020 tuesday covid19 able check reopening shopgreatmall background music tiktok u banana feat shaggy twin ameliaandadinah…,California,162798
8,ktla5news ya healthier hand demonstrate potential game changer battle covid ugh washyourhandsyoufilthyanimal beautiful city temecula,California,162798
9,gathered covid19 instamusic forallgatherednow fell love poem master billwarddrums lil ditty it folded handsred heart️folded hands humble word wisdom lake forest california,California,162798
10,star star star star star star thinking facebcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase2 en richmond california,California,162798
11,covid nineteen nursing home massacre,California,162798
12,feel great back covid nineteen halted routine routine hopi exposed into kᑌksooᒪᗯoᑎ martialarts weareinthistogether weareback woodlandcalifornia yolocounty…,California,162798
13,two thousand and twenty day one hundred and sixty-eight beach volleyball beachvollyball goldenhour tuesday socialdistancing silhouette longdistance sunset venice venicebeach losangeles california dank dankmedia dankvenice 366photo…,California,162798
