,tweet,sentiment,tweet.1,location
0,coming work waiting ride here essential worker life selfie coronavirus mask beverlyhills lametro studiophotography beverly hill california,0.0,"Coming off of work now waiting for my ride to get here. #essential #worker #life #selfie #coronavirus #mask #beverlyhills #lametro #studiophotography @ Beverly Hills, California https://t.co/J5gaI6sU3z",California
1,daughter high school ceramic project oh well look time history stayhome facemask covid19 influencedchoices oakland california,0.08,"Daughter’s High School ceramics project... Oh, how we’ll look back on this time in history 

#stayhome #facemask #covid19 #influencedchoices @ Oakland, California https://t.co/VyLlSGfJOO",California
2,non essential business forced close coronavirus pandemic 've worked deal friend kathmandu2005 kathmandu2005 pay cook dinner week and…,-0.2125,"ever since non-essential businesses were forced to close due to the #coronavirus #pandemic, i've worked out a deal with my friend @kathmandu2005 from @kathmandu2005: i pay her to cook dinner for me once a week, and… https://t.co/GxdkfanDv8",California
3,week five film out link bio igtv covid film clifton new jersey,0.13636363636363635,"WEEK 5 film out! Link in bio or see IGTV ( part of my COVID FILMS) @ Clifton, New Jersey https://t.co/egF8u8oMnX",New Jersey
4,tgif forty-three day ago say miss crazy wonderful hard beautiful sweet life way coronavirus think april share five thing recall doing hard…,0.18958333333333333,"TGIF!  43+ days ago.  Nothing more to say. I miss the crazy wonderful hard beautiful sweet life the way it was before #coronavirus 

Think back in April, share with me 5 things you recall doing? For me it was hard,… https://t.co/cnqlGjDMS0",New York
5,grilled sweet onion grilled corn cob flank steak face savoring food onion grilling food outdoorgrilling corn cornonthecob outdoors bbq grilled dinner saturdaynightdinner corona california,0.35,"Grilled sweet onions and grilled corn on the cob to go with that flank steak.  😋 
#onions #grilling #food #outdoorgrilling #corn #cornonthecob #outdoors #bbq #grilled #dinner #saturdaynightdinner @ Corona, California https://t.co/FhOJOVZspn",California
6,beautiful newengland day bikeride twenty-seven mile poignant turnaround point covid19 testing center run cvspharmacy long line car waited week line of…,0.14,"A beautiful #newengland day for a #bikeride (27 miles) but also very poignant - my turnaround point at a #covid19 testing center run by cvspharmacy; a long line of cars waited, last week there was no line; some of… https://t.co/gC8Fqymx0L",Massachusetts
7,making dad garlic cheese bread cooking garlicbread bread grilling garlic food cheese carbs corona california,0.0,"Still making dad’s garlic cheese bread.  #cooking #garlicbread #bread #grilling #garlic #food #cheese #carbs @ Corona, California https://t.co/zlUy4TBMMJ",California
8,"five bed five five bath four thousand, six hundred sq ft three million, four hundred and ninety-five thousand houses contact real estate need mobile phone with arrow studiocity realestate pool saturday home family invest asset equity covid19 lockdown quarantine studio city…",0.2,"5 beds, 5.5 baths, 4600 sq ft...$3,495,000 🏘 contact me for all of your real estate needs 📲 #StudioCity #RealEstate #Pool #saturday #home #family #invest #asset #equity #covid19 #lockdown #quarantine @ Studio City,… https://t.co/T1EbOf0v9A",California
9,week six covid nineteen finished block modern society quilt club sewed designer mask these favorite mr spur shoe rack closet cleaned closet ignored 150…,0.2,"Week 6 Covid-19. I finished all my blocks for Modern Society quilt club, sewed designer masks (these are my favorites) Mr. Spur made me shoe racks for the closet, cleaned the closets that were ignored, made 150… https://t.co/HWoT6pYY4s",Utah
10,braving corona dairy queen grill amp chill,0.0,Braving the corona @ Dairy Queen Grill &amp; Chill https://t.co/kVZ4xI8kH1,California
11,surviving week covid nineteen break quarantine wait like rolling on the floor laughing swayapp riverside california,0.0,"Surviving week four and five of the COVID-19 break and quarantine but cannot wait for it to be over like...🤣 #SwayApp @ Riverside, California https://t.co/WhYQotjqeG",California
12,sorry mia hope safe well hanging brother justinprimitive igtthailand kicking brother noitchinori asialounges gem trade covid…,0.0,"Sorry for MIA - I hope everyone is safe and well.
. 
I will be hanging out with my brother @justinprimitive from @igtthailand kicking it with brother @Noitchinori from asialounges on the Gem Trade and Covid… https://t.co/tLgfV4d9jI",New York
13,meat potato type saturday blackstonegriddle sandiego yummy covid19 selfisolation bearhandsmovement anipaaday beezeez kitchen,0.0,Meat and potato type of Saturday #blackstonegriddle #sandiego #yummy #covid19 #selfisolation #bearhandsmovement #anipaaday @ Beezeez Kitchen https://t.co/86cUyCfOah,California
