tweet,sentiment
"Happy Father's Day. I got to take my father out to lunch for Father's Day at Red Robin.

It's also the first time I've seen him since the outbreak of COVID-19. @ Anchorage, Alaska https://t.co/WRxBP8XSk8",0.35000000000000003
"Had a wonderful Father’s Day enjoying my love’s food and having my son over for the day ❤️ He got me $40 in Fortnite V-Bucks 😂 and tin670 got me the ultimate Dad sandals 😄 @ Corona, California https://t.co/1O0ps92NPX",0.05
Being a Goofball and posing near the white gold aka #toiletpaper aisle.  It’s really wild how things went from zero to Corona so quickly.  I’m a little worried there will be a resurgence of all this disease and… https://t.co/YzoARpzryL,0.5
Celebrating a #socialdistancing Fathers Day with steaks and wine. Than you so much loursing &amp; Maddy. @ Mar Vista https://t.co/8L197PbcA8,0.003125000000000003
"Shoutout to the best dad in the world! Thank you for all you do for me and our family! ♥️ happy #fathersday dad! #itsthelittlethings #dad #itsdjlimitless #limitless #family #fambam #sundayfunday @ Corona, California https://t.co/ifls50UuLQ",0.0
Just don’t report them and y’all won’t have ANY #TrumpLogic https://t.co/7g0ehihl8d,1.0
I took Dad to Outback Steakhouse for his Father’s Day lunch. It was nice since I usually travel during June so it was a blessing being able to celebrate Father’s Day with him. The Covid precautions were social… https://t.co/idz6b4CmVv,0.25
Dear ₽OTUS: 🖕🏻 https://t.co/814bTpYMIR,0.22083333333333333
Ye ol’ 12 top of shoulder to shoulder bros. Who cares about following rules to help slow the spread of COVID? Not @WineEtcetera apparently @ Mission District https://t.co/CEhZBSnolh,0.0
What’s it look like out your window? #sunsets #blaze #pandemic #skyspacela #cloud intercontinentaldtla #clouds @interconla #covid19 #cloudy  #cityscape #wilshiregrand #covid_19 #building #chasingsunsets #california… https://t.co/cUmIKkfJ9j,0.062499999999999986
Covid testing at @NewLifenChrist  this Sunday @ New Life in Christ Interdenominational Church https://t.co/MvLmvVKofQ,0.0
Summer solstice. New moon in Cancer. Solar Eclipse. Father’s Day. All of this landed on a weekend that also finds us in a global pandemic and a long-overdue reckoning of systemic racial injustice and atrocity.… https://t.co/9NGoHpPgwe,0.525
"#campinas/#saopaulo 
2018

Miss performing more than anything, I wonder how artist will fare after #covid19 
#blackouttuesday⚫️✊🏻✊🏼✊🏽✊🏾✊🏿  
There has been a shift.  #newreality  
#humannature #michaeljackson… https://t.co/fdz4FfIWsr",0.0
Today's pairing is a Hoyo de Monterrey Double Corona Gran Reserva and 1792 Small Batch #fathersday2020 @ Lake Belton https://t.co/H8ePLgyGaJ,0.5
"2020 day 173 - Father’s Day
.
.
.
.
.
#fathersday #sunday #bluehour #clouds #sunset #palmtrees #socialdistancing #venice #venicebeach #losangeles #losangelesgrammers #california #dank #dankmedia #dankvenice #366photo… https://t.co/k6EmQCuvu6",-0.125
"Slightly violating the six foot social distancing rule.. 😷🏍🏍🏍🏍🏍 #ThunderRoad #motorcycles #losangeles #livingmybestlife #harleydavidson #bikertrashfashion @ Los Angeles, California https://t.co/LjcHNdidj0",0.2
"Free Insurance Quote Coronavirus lockdowns increase poaching in Asia, Africa https://t.co/9mxPsrpulj Call 270-360-9600 https://t.co/W2pgAUmk4P",-0.06666666666666668
