,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"COVID-19 update @ Queens, New York https://t.co/tHByqUnDZT",New York,36,New York,354370
1,"HERO'S 
#COVID-19DIARIES 
SOCIAL DISTANCING 
#STAYHOME
#lockdown @ Brooklyn, New York https://t.co/nxhaYqQcwG",New York,36,New York,354370
2,"COVID-19 update 
New filter I ordered for my gas and biohazard mask they say they only last 8 hours I starch mine out for a month ???? $60.00 for a set @ Queens, New York https://t.co/qY9HI0Bm8s",New York,36,New York,354370
3,COVID-19 Spread and Air Conditioning https://t.co/Yf42VCi86L https://t.co/wdhZPOmHQ8,New York,36,New York,354370
4,Channellock Launches Online Learning Tools For Students Amid Covid-19 Crisis https://t.co/00CCj4vZ6o https://t.co/l8nvGvL2Hy,New York,36,New York,354370
5,"The Coronavirus Diaries, Day 69: Skittish But Soon  https://t.co/vawhpN0KpV",New York,36,New York,354370
6,Corona NY Wed May 20th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,354370
7,Away from my family but still celebrating them. My love for my #firstborn during #covid19  #amazingthingarehappeninghere nyphospital @ NewYork-Presbyterian / Columbia University Medical Center https://t.co/0oaGSX3xmY,New York,36,New York,354370
8,"Whose ready to work! This guy. Field trip. Actually happy to be back in the field. #covid #nyc #quarantine2020 @ Hell's Kitchen, Manhattan https://t.co/4nuzRuemby",New York,36,New York,354370
9,"So what are your thoughts on this 80% ""Hand Sanitizer""?
Hmmmm...

#coronavirusnyc #coronavirus #stayhome #wearamask #brooklynny @ ShopRite https://t.co/YKm4l2vAVE",New York,36,New York,354370
10,"King if Kings. #covid19 @ Manhattan, New York https://t.co/lozc3cA5TC",New York,36,New York,354370
11,#Rent is too damn high anyway! #AkiraRuizPhotography #34st #NewYorkCity #bestnyphoto  #Covid19 #CoronaVirus @ Macy's https://t.co/5z9zXwPtu1,New York,36,New York,354370
