,tweet,sentiment,tweet.1,location
0,`` my latest post ' utilitypole rust green staple corona pixel3xl pixel iger instagram gram nature new orleans louisiana,0.1,"""My Latest Post'

#utilitypole #rust #green #staples #corona #pixel3xl #pixel #iger #instagram #gram #nature @ New Orleans, Louisiana https://t.co/g7h4a6jubT",Louisiana
1,corona blue jazz funk rnb grownfolkmusic smithsonian national museum african american history culture,0.14545454545454545,Corona Blues #jazz #funk #rnb #grownfolkmusic @ Smithsonian National Museum of African American History and Culture https://t.co/eX9tVuS3Vs,District of Columbia
2,rocky stair corona del mar state beach,0.0,Rocky is all about stairs @ Corona del Mar State Beach https://t.co/udGhmC1eHb,California
3,"corona two thousand and twenty spanish flu one thousand, nine hundred and twenty cholera one thousand, eight hundred and twenty bubonic plague one thousand, seven hundred and twenty thinking face population control one hundred year thinking face coincidenceorpattern coincidenceithinknot thinking face low ' kitchen",0.0,"Corona 2020, Spanish Flu 1920, Cholera 1820, Bubonic Plague in 1720 🤔 Population Control Every 100 Years 🤔#CoincidenceOrPattern #coincidenceithinknot 🤔 @ Lows' Kitchen https://t.co/iybmsy2Dxj",North Carolina
4,covid nineteen life go on slooooowly corona covid washyourhands washingtondc blackandwhite bnw blackandwhitephotography bnwstreet bnwstreetphotography streetphotography streetphoto streetphotographer…,0.0,Covid-19: Life goes on. Slooooowly. #corona #covid #washyourhands #washingtondc #blackandwhite #bnw #blackandwhitephotography #bnwstreet #bnwstreetphotography #streetphotography #streetphoto #streetphotographer… https://t.co/ZPGHq1LJdk,District of Columbia
5,nation groove stayinghome funk alonetogether onenation corona pennsylvania,0.0,ONE NATION UNDER A GROOVE #stayinghome FOR THE FUNK OF IT #alonetogether  #onenation #corona @ Pennsylvania https://t.co/jFD9YjHxho,Pennsylvania
6,corona virus wont stop speaking encouraging body christ in out host “ motivating circle event ” circle need recharge new have…,0.0,"Corona Virus won’t stop me from speaking and encouraging the Body of Christ. 

I have all of the In’s and Out’s to host your “Motivating Your Circle Event”. Does your circle need a recharge from someone new? I have… https://t.co/BncYsZmKRR",Tennessee
7,corona virus wont stop speaking encouraging body christ in out host “ motivating circle event ” circle need recharge new have…,0.0,"Corona Virus won’t stop me from speaking and encouraging the Body of Christ. 

I have all of the In’s and Out’s to host your “Motivating Your Circle Event”. Does your circle need a recharge from someone new? I have… https://t.co/qydc8Eivc5",Tennessee
8,nation groove stayinghome funk alonetogether da corona covid nineteen north carolina,0.6208333333333333,ONE NATION UNDER A GROOVE #STAYINGHOME FOR THE FUNK OF IT #ALONETOGETHER due Da #corona #covid_19 @ North Carolina https://t.co/oBQIb3xMKU,North Carolina
9,happy easter rabbitrabbit facehatching chick corona california,-0.125,"Happy Easter 🐇🐰🐣 @ Corona, California https://t.co/ixgopgVSs5",California
