tweet,sentiment
Happy Memorial Day weekend from a very quiet @rockcenternyc ❤️🇺🇸💙 #NewYorkTough #MemorialDayWeekend #MemorialDay #RockefellerCenter #RockefellerPlaza #Covid19 #Covid_19 #NewYork #NYC #NewYorkCity #Manhattan #Spring… https://t.co/JcUOTsuRxK,0.4
"Day 144 of 2020.
.
.
Doing my civic duty. COVID-19 testing in Los Angeles.  The city is encouraging everyone to get tested. It’s a self administered swab test. Easy sign up, fast moving… https://t.co/0gbexG8w0X",0.31666666666666665
"#BeSafe #StayHealthy #protectall 
PSA announcement for COVID precautions not always known😷🥰🙏♥️💋🌍🤓🇺🇸🇧🇷✌🏼 @ Nolensville, Tennessee https://t.co/IrnW07rbht",0.0
"🚨Open 3PM-2AM 7 Days a week
🚨Outdoor PATIO 
📞 US @ 614-429-3694 
Press.
🚨1 Our Store hours during (covid19)
🚨2 Our address.
🚨3 To speak with a sales associate.
🚨4 To Speak with the store manager.
🚨5 Happy Hour Deals… https://t.co/8S910FITiS",0.4
"Covid Meals. Beem spending a lot of time on the kitchen. #veglife #plantbasedgod #losangeles #losangelesnow #casadepickford #newcrib #homebase @ Mid-City, Los Angeles https://t.co/3ckvGb2eHg",0.0
"COVID-19 update @ Queens, New York https://t.co/E98ZAD4viF",0.13636363636363635
JOIN US! Christ Over COVID - “Lonely Bit Not Alone” @ Crenshaw Church of Christ https://t.co/bsk9rdRJOa,0.0
"Recently Canadian Scientists have found that 13 cannabis plants that are high in CBD have appeared to be beneficial in preventing Covid19
______________________________________________

Results indicated hemp… https://t.co/DKeseFf22I",-0.2
"Birthday. COVID19 edition @ Sylmar, California https://t.co/oD4PyYXnaS",0.08
"T-minus less than 2 days until I run a virtual 10K, on Memorial Day!
.
As most of you know I run @bolderboulder every year and this it is cancelled on Memorial Day due to covid. But that won’t stop me taking part in… https://t.co/6B1HQQgsM1",0.0
"Unofficial start to summer means briansshaveice_wla #saferathome #coronavirus #quarantinelife @ Mar Vista, Los Angeles https://t.co/SBPfPbS1oQ",0.05555555555555556
"RICH WOOLS.
Deep hues. 
Tempting textures.
Meet the stars of the my new “RICH WOOLS” mask collection.
After all, if we are doing this Covid thing, let’s do it in style.

Fabric selection:… https://t.co/xZk71WyUsv",0.0
"Made Julia Child’s Boeuf Bourguinon. Obviously it was everything you could wish for. I don’t know how that woman did it, now I want to write my own cookbook. Should I?
.
.
.
.
.
#restaurantcorona #covid19 #stayhome… https://t.co/1m2mebbAhY",0.0
"Dolphin watching #covid19 #masks #sunset @ Marina del Rey, California https://t.co/i3akDJJg13",0.3
"When we don’t sleep we jam out to Fugazi. In the COVID waiting room. @ Mission District, San Francisco https://t.co/itEvN9cjBw",0.0
"Still working from home. 🖥 #workingfromanywhere #journalism #journalist #copyeditor #covid19 #coronavirus #layout #indesign #saharrawhite (I don’t own the rights to this music.) @ Los Angeles, California https://t.co/R1BchggbXU",-0.125
"@hot_wheels @corona @ Whitney Ranch, Henderson https://t.co/Pwyd0UVdJ1",-0.125
"No baseball today! #baseball #covid19 #park #losangeles @ Los Angeles, California https://t.co/Q24FKWrVQX",0.0
"Stay Homeless
.
.
#flagstaff #travel #coronavirus #graffiti #protest #misdirectedanimosity #homeless #cityhall @ Flagstaff, Arizona https://t.co/4z4Fq8rXmo",0.25
"Indoor Garden, flowers and coordinating ribbon. It is super beneficial to fill your space with mainly, leafy plants. The perfect addition to your ‘Combating COVID-19’ effort. Founded at https://t.co/lGLIGkjfi9… https://t.co/MptmIr4VVF",0.8
Join us at tomorrow at 8 am &amp; 11am on Facebook and YouTube as we preach about Mixed Emotions!  We will Biblically and Theologically examine our heighten emotions due to COVID 19 through the lens of scripture.… https://t.co/MJwZz8hNA2,0.0
"Yesterday, the SU Alumni Home Chapter partnered with the Greater Baton Rouge Food Bank and other community partners to assist families in need during the #COVID pandemic. 

Thank you to… https://t.co/jSzA0jXCG4",0.0
