,tweet,sentiment,tweet.1,location
0,went private viewing cybertruck today turnout day lockdown nice time geeking it up tesla enthusiast the…,0.11875,Went to a private viewing of the #cybertruck  Today turnout to be the last day to see it before the lockdown. Had a nice time geeking it-up with some of the other Tesla enthusiasts. The… https://t.co/gKEvPXO0D6,California
1,lowrider san diego feb covid shot film kodakportra800 kodak kodak shootfilm san diego balboa park,0.0,"Some lowrider in San Diego back in Feb before covid, shot on film , #kodakportra800 kodak @kodak_shootfilm @ San Diego, Balboa Park https://t.co/Cf0liGyF3u",California
2,police car lightnew music alert police car light america real pandemic brotherfloydyourlifewontbeinvain blacklivesmatter newmusicpolice car lightpolice car lightpolice car light brooklyn new york,-0.3333333333333333,"🚨New Music Alert 🚨 
America’s Real Pandemic! 
#brotherfloydyourlifewontbeinvain 
#blacklivesmatter 
#newmusic🚨🚨🚨 @ Brooklyn, New York https://t.co/REywYQgtfn",New York
3,london calling goodbye clt now see person shrugginglight skin tone‍female sign️ safety first wear mask londonscalling wearyourmaskface with medical mask hornetsmask airjordan jordan flywithairjordans rowtomyself flyingduringcovid19 pandemic…,0.0,"London is calling...Goodbye CLT for now....see you 🤷🏻‍♀️. Safety first, wear your mask! #londonscalling #wearyourmask😷 #hornetsmask #airjordan jordans #flywithairjordans #rowtomyself ##flyingduringcovid19 #pandemic… https://t.co/gbVRiMlgEG",North Carolina
4,"capital metro launched thirty-five year ago today — july one one thousand, nine hundred and eighty-five mark anniversary agency facing biggest challenge covid nineteen atx austin all512",0.3125,"https://t.co/q1bIRBjDj8 Capital Metro launched 35 years ago today — July 1, 1985. As it marks that anniversary, the agency is facing both its biggest challenge, COVID-19, and its https://t.co/ty9uoZwP4B #atx #austin #all512",Texas
5,downtown fairbanks giving people place wide berth covid lot outdoors arent bored street art crepe lunch walk past look like gotham city batwere the…,0.0,"Downtown Fairbanks - we are still giving people and places a wide berth due to COVID but with lots to do outdoors we aren’t bored.  Street art, crepes for lunch and a walk past what looks like Gotham City 🦇were the… https://t.co/awHo2rWakF",Alaska
6,week seven,0.0,Week 7  https://t.co/KF2qbWxlZC,New York
7,pre lockdown throwback everclear hydra melody fritz montana two thousand and fifteen help show like return over delivering pizza cocktail dnalounge everclear hydramelody fritzmontana,0.0,"Pre-lockdown throwback: EVERCLEAR + HYDRA MELODY + FRITZ MONTANA in 2015!
Please help, so shows like this can return once this is over:
https://t.co/UAgVRJ1KpR
https://t.co/FG6NbXnzpZ - Delivering pizza and cocktails!

#dnalounge #everclear #hydramelody #fritzmontana... https://t.co/eSwNpn4sKE",California
8,thank aidshealthcare med keeping alive pandemic allowing taking care always amp looking me lost job here standing another …,0.0,"Thank you @aidshealthcare for my meds keeping me alive during this #pandemic and allowing me taking care of myself always! &amp; looking out for me. I already lost my jobs, so here’s to standing up for one another.… https://t.co/xIGPo6i2h3",California
9,current visual quarantine mood oscar oiwa current song mind “ want break free ” queen quarantinelife quarantineandchill usc pacific asia museum,0.18333333333333326,Current visual #quarantine mood by oscar.oiwa . Although the current song on my mind: “I Want to Break Free” by Queen.... #quarantinelife #quarantineandchill @ USC Pacific Asia Museum https://t.co/8RvrIXh88e,California
