,tweet,location,Confirmed
0,worked main office today eighty-nine day time worked there it covid thang monday office ittechnology energy utility cpsenergy life gym fit workout asian filipino healthylifestyle…,Texas,122932
1,protesting social distancing stay outside don ' want middle bunch people wear mask fort worth texas,Texas,122932
2,newcollectionalert started working collection late two thousand and nineteen inspired african mask represented me covid nineteen struck death breonna taylor other…,Texas,122932
3,newcollectionalert started working collection late two thousand and nineteen inspired african mask represented me covid nineteen struck death breonna taylor other…,Texas,122932
4,photo confinement “ first world problem ” sunset “ entitled ” sunset “ luxury apts ” optic exclude shattered glass dog shit stairwell covid19…,Texas,122932
5,work lockdown myskintattoo piranhatattoosupplies mrcrazychucotown elpasotattoo estilochuco blackandgrey inklife tattoolife tattoomagazine inkedmagazine eztattoo solidtattooink elpaso…,Texas,122932
6,were wave,Texas,122932
7,handsanitizer believe trust madewithlove madeinamerica available seventy isopropylalcohol allnatural madeinusa skin naturalskincare naturalproducts itsallaboutyou productline hair…,Texas,122932
8,safety priority rising covid case texas perot museum announced prepared reopen july summer plan camera with flash perotmuseum iamdw culturecurrent perotmuseum…,Texas,122932
9,well the mrjay ' morning new home ' trying recover losing 've work hard partnership mixer new platform 'll live morning twitch feel free stop…,Texas,122932
10,happy able host june membership luncheon featuring alvin isd superintendent carol nelson gave great update school district achieved step covid19 …,Texas,122932
11,past weekend filled excitement new beginning happiness celebrated graduating chief utswplasticsurgery covid compliant style zoom feel so…,Texas,122932
12,men helped lead response coronavirus pandemic set testify house energy commerce committee tuesday atx austin all512,Texas,122932
13,mask properly come food face with medical mask dining room currently closed flattenthecurve strongertogether maskorder burgersontherun stanton ' city bite,Texas,122932
14,tune chalk talk 11am today were taking look nba amp wnba player opting season also hear dr fauci sport covid nineteen plus coach michael haywood college football…,Texas,122932
15,wow road time home ownership book client covid19 making housing market tighter ever proud client sticking working be…,Texas,122932
16,ahc aim preserve record city response pandemic —including dining habit changed social distancing atx austin all512,Texas,122932
17,conducting congressional hearing it important good mask fit face with hand over mouth covid19 drfauci congress chase oak plano texas,Texas,122932
18,hey happy tuesday work slowing covid19 protect face shield face mask massage stay safe peace amp blessing black heartkris…,Texas,122932
19,drove in service sunday kingsworddallas absolutely amazing lovely church amazing time pf fellowship covid19 can ' stop god dallas come car worship…,Texas,122932
20,“ spending time studio help quiet mind ongoing pandemic ” read latest question interview susan hanft gone pot link in…,Texas,122932
21,logo shirt t-shirt twenty-three ninety-nine shop now link bio covid nineteen shipping two six week homlessfits culturfits streetwearcathedral fashionbruh thegallerystreetwear fitrotation…,Texas,122932
22,rise covid case mask important variety color soft cotton reusable mask eight serenityboutique serenityboutiquetx…,Texas,122932
23,despite hurdle set back placed hospitality industry spread covid nineteen city ' dining bar scene continues grow guide new restaurant opening austin atx austin all512,Texas,122932
24,mask work place got ta part physicaldistancing socialdistancing covid19 riversiderealty sarealtor sellingsatx sanantonio san antonio texas,Texas,122932
25,treadmill 1st time inside barrysbootcamp redroom coronavirus cc kristina wong gina mcalpin adventuresinsery dallas texas,Texas,122932
26,despite hurdle set back placed hospitality industry spread covid nineteen city ' dining bar scene continues grow guide new restaurant opening austin atx austin all512,Texas,122932
27,working like quarantine newnormal quarantinelife music kid dad dadlife garland texas,Texas,122932
28,thank celeste educating keeping informed best practice oak manor flatonia ppe nursinghome skillednursing slpcares agedcare nurselife face with medical maskraising handsmedium skin tone flatonia oak manor,Texas,122932
29,ppl spreading conspiracy theory wearing mask pandemic making believe darwinism dumb wear damn mask stfu maskitorcasket face with medical maskcoffin️ houston texas,Texas,122932
30,updated tour schedule smaller pandemic panda mike havent stop hustling track huge thing planned vatoschistosos volume ii coming…,Texas,122932
31,"know order handsanitizer moisturizes kill germ time text ericamaspero price shipping two billion, one hundred and four million, two hundred and twenty-six thousand, eight hundred and sixty-nine hair diva indulge beauty concept",Texas,122932
32,edition limited series marketing detective solve mystery restaurant industry post covid nineteen guest julian rodarte beto amp son episode drop friday…,Texas,122932
33,texas reported five thousand new coronavirus case tuesday hospital part state begin sign straining atx austin all512,Texas,122932
34,wondermagictea best mask awesome added bonus bad bad dude mid 2000s nautical star match elbow tattoo quarantine mask…,Texas,122932
35,covid nineteen challenged all gulf coast humane society constantly trying alternative way learn help community afternoon staff took pups…,Texas,122932
36,covid nineteen challenged all gulf coast humane society constantly trying alternative way learn help community afternoon staff took pups…,Texas,122932
37,texas reported five thousand new coronavirus case tuesday hospital part state begin sign straining atx austin all512,Texas,122932
38,austin texas finally showing rest usa it supposed two two prevent spread covid nineteen feel safer kansa city metro winking faceflexed bicepssmiling face with sunglasses covid nineteen covid19 austin texas,Texas,122932
39,solar panel installed inspection complete waiting energy provider sign green texassolaroutfitters tso houston htx solar gogreen energyefficient covid19 saving houston texas,Texas,122932
40,hot amp thirsty need break work week good thing it ' wine wednesday landon winery three bottle person half winery price enjoy tasting room home share later landonwinery winedownwednesday lovinglandon,Texas,122932
41,post local news coronavirus pandemic tuesday june twenty-three news tip question email news kut org atx austin all512,Texas,122932
42,now picture it bartender mask divider them hand sanitizer entry fifty occupancy accommodate 6ft social distancing divider booth county wide mandate of…,Texas,122932
43,millennial getting age friend family starting retire ⠀⠀⠀⠀⠀⠀⠀⠀⠀ usually there ' huge retirement party practicing social distancing party haven'…,Texas,122932
44,post local news coronavirus pandemic tuesday june twenty-three news tip question email news kut org atx austin all512,Texas,122932
45,texas reported five thousand new coronavirus case tuesday hospital part state begin sign straining atx austin all512,Texas,122932
46,mall ball pic covid nineteen dougdurkeephotography canonphotography canon canonusa sport sportsphotography baseball littleleague instadaily instagood bestoftheday bestofthebest yankees…,Texas,122932
47,sale vintage red velvet couch matching chair look amazing shop four hundred three no cant come check out dont need covid upload video later …,Texas,122932
48,new neighbor love spend evening covid alonetogether neartown montrose,Texas,122932
