,tweet,location,Confirmed
0,like that light slant certain way were here gateway summersun️kick covids as artconsulting jacquibecker interiordesign justinesterlingdesign photo…,Massachusetts,106422
1,month working covid19 story centered people color blacproject introduced fromashestobeauty awesome allow picture im truly grateful for…,Massachusetts,106422
2,mood blah lately working home thing going world now etc strange ups down mood lately 've thankful madelinemoves tightertogether…,Massachusetts,106422
3,sweaty five change charles work three day im thankful break today job pandemic definitely adding stress normally fun job luckily …,Massachusetts,106422
4,nantucket nonprofit film amp cultural center dreamland kind send awesome dreamland drive in decal car thanks contribution construction covid necessitated…,Massachusetts,106422
5,“ city gardening ” newbury street heart “ gold coast ” shopping area man getting close personal mother nature lovely sight real break covid era were…,Massachusetts,106422
6,thankyouthursday annual neighbor ' plate campaign cut short covid wanted extend thanks local restaurant participated appreciate support ont…,Massachusetts,106422
7,don ' forget covid19 it ' here let distracted cover nose mouth notyouraverageyogateacher pantymask rona blackeverydamnday boston massachusetts,Massachusetts,106422
8,burlington mall food court look strange people table chair burlingtonmall foodcourt burlington burlingtonma covid19 burlington mall,Massachusetts,106422
9,social distancing enjoying time friend outside james today got lot artist picked work spring juried see website—link bio we…,Massachusetts,106422
10,miss going investor meet ups person covid nineteen hit thought investing real estate invest reach let talk worcester massachusetts,Massachusetts,106422
11,food truck social distancing win socialdistancing 6ftapart beerandpie pieandbeer eitherwayworks oakandiron shoplocal shopsmall bosfoodtruck oakandironbrewing wcvb wmur9 oak amp iron…,Massachusetts,106422
12,proud smiling face with smiling eyes year citizen open business perseveres pandemic staying optimistic happy happypride white flag️‍rainbow centerpiece flower shop,Massachusetts,106422
13,"cross markcross mark feeling time machine cross markcross mark telephone️ seven hundred and eighty-one three hundred and thirty-three eight thousand, seven hundred and fifty-eight clean coronavirus…",Massachusetts,106422
14,attempt homemade mask im talking like bane out covid19 rona south tampa,Florida,85926
15,hello everyone rasquel owner nk bistro jamaican cuisine family business community impacted covid nineteen pandemic pride african…,Florida,85926
16,american short story tale pandemic • • • • florida sunshinestate stateofmind morning beach playa sea summer ocean sun beautiful wave landscape sky sand travelgram instagram coronavirus…,Florida,85926
17,latenightwithsethmeyers trumpcoronavirus culture 'malevolent dumb ' seth meyers unpacks trump ' favorite lie coronavirus testing,Florida,85926
18,hi fort laudy cloud️ goodmorning fortlauderdale morning coffee southflorida florida june spring beach sun quarantine wakeup love amazing beautiful stayhome pool covid19 photooftheday coronavirus thursday igers tbt friend photography visitlauderdale,Florida,85926
19,goodmorning sun️ timewarp goprohero7 camera head strap hollywoodbeach beach with umbrella half way vacation smiling face with sunglasses leidyzapata gonzalez staycation thanks coronavirus microbe cant wait catch flight airplane️…,Florida,85926
20,`` china russia iran large disinformation campaign active united state source exporter covid it ' simply nonsense central command commander gen frank mckenzie centcom,Florida,85926
21,throwbackthursday taken near beginning pandemic mid march started seeing covid19 taking toll amp community flattening curve month later are…,Florida,85926
22,beach open working home decided work beach morning palm treebicycle sunrise miami beach florida,Florida,85926
23,firefirefirefire wear face mask glove bring sanitizer idgaf covid nineteen ain ' stopping turn face with tears of joy outside double exclamation mark️double exclamation mark️double exclamation mark️ tallahassee florida,Florida,85926
24,badly needed trim person getting haircut‍female sign️ naturalbeauty coronavirus winter park florida,Florida,85926
25,non qm loan taken hit year covid19 coming stronger ever eighty loan to value ltv bankstatementprogram jumboloans thirty year fixed rate nonqm nonqmloan homemortgage mortgagebrokers,Florida,85926
26,excited ride today looking peloton buddy username momwithnobreaks peloton momlife momsofsouthtampa socialdistancing cycling cyclebike homeworkout momwithnobreaks tampa…,Florida,85926
27,"hand sanitizer one gal available usaenvios three billion, fifty-nine million, four hundred and forty-eight thousand and eighty-one north miami beach florida",Florida,85926
28,cnn msnbc fox internet www covid internet,Florida,85926
29,covid bathead theanonymouscriminal bat wear mask social distance stay safe yall calavera tattoo co fort lauderdale,Florida,85926
30,sparklesback businesssparklesrescuing peep covid19 hair balayage time hugging face who next hairbyeshe glamourmaneia licensedtocreate blondehair blondebalayage orlandosalon…,Florida,85926
