,tweet,location,Confirmed
0,covid nineteen safe lol imperial beach california,California,54903
1,"join hand collection twelve nathan oliveiras “ head shape ii ” final work featured fundraiser united way covid nineteen fund vintage lithograph created one thousand, nine hundred and sixty-four tamarind…",California,54903
2,grocery day quarantine grocerystore covid19 coronavirus shopping smart amp final,California,54903
3,scooter safety equipment two thousand and twenty coronavirus covıd19 quarantine quarantinelife mask facecover razor scootee cbsla studio city california,California,54903
4,retrovirus play role covid nineteen,California,54903
5,running coming soon popcornthe thing tribute bust thething halloween losangeles coronavirus moviemaking movie picoftheday mua tattoo cosplay collector horror strangerthings zombie art love…,California,54903
6,welcome new youtube channel there don ' forget share subscribe covid19 covid covid nineteen covi̇d19 fromthereyoutube video adventure sanfrancisco sf…,California,54903
7,survive thrive two thousand and twenty dr akira help survive thrive amid covid19 check website blog article medium detail drakira resilience exercise medium telepsychology homeschool…,California,54903
8,quarantinegeneration growingupsofast wonder covid19 time affect younger generation long term good thing bad thing god know wonder skrilogy…,California,54903
9,gqman sportmagazin covid19 maskon horsetime timesmagazine losangeles toblessedtobestressedfolded hands los angeles california,California,54903
10,covid nineteen lockdown protest p photography reportage streetphotography report wehaverightsprotest protest newsreport covid19 covid nineteen coronavirus corona mask wearamask misinformation…,California,54903
11,life now covid19 sacramento california,California,54903
12,ten mile bike ride hollywood absolutely reason quarantine matter person shrugginglight skin tone‍female sign️ losangeles coronavirus hollywood,California,54903
13,"today real estate question nine billion, ninety-two million, five hundred and sixty-one thousand, seven hundred and sixty-six visit sellersagent…",California,54903
14,happy sunday smiling face with halo listen happy baby sing video taken covid nineteen pandemic rsbd praise sunday adorable sundayvibes babysinging singingvideos moreno valley california,California,54903
15,real men know love is thx chrissie donating bracelet frontline worker ed tech brian amp mike security guard carlton care closely covid patient hospital…,California,54903
16,passport operation response covid nineteen long delay,California,54903
17,spelled `` reopened '' wrong stayhome reopenamerica reopening idiot repent andywarhol thought shallow be savage covid19 coronavirus georgia kentucky ditchmitch philcasm san…,California,54903
18,calling woman sure register free timely high caliber speaker series wednesday won ' want miss it culvercitychamber womeninbusiness covid19 visit for…,California,54903
19,corona ca sun 3rd forecast today sunny hi eighty-two tonight clear lo fifty-four,California,54903
20,thank you asvp roki rocking twenty-four seven kpthrive two thousand and twenty sanfranciscostrong essentialworkers sanfrancisco thrive shelterinplace healthcare coronavirus covid nineteen covid19 dontbeaprick keepyourdistance…,California,54903
21,art noticing amidst covid nineteen navigate way strange time personally noticing beauty backyard control bizarre moments…,California,54903
22,looking year thought bad having idea two thousand and twenty coronavirus los angeles california,California,54903
23,ten socal ￼breweries youre going coronavirus day ten ten ￼￼tenth pic green cheek brewing company orange california￼￼ pick green cheek close to…,California,54903
24,cody cage cant cage cody motorcycledashing away ————————————————— camera with flash joshvonderhaar arsenic playboy eye mask covid19 losangeles bikerbabe ———————————————— follow san…,California,54903
25,clean faucet bleach use it coronavirus faucet fontana california,California,54903
26,good morning sycamore creek corona,California,54903
27,two thousand and twenty four nineteen venice beach ca skateboarding covid19 coronavirus project documentary leica leicaq 28mmsumilux venicebeach socal beach leicaphotography streetphotography skateboard…,California,54903
28,happy birthday time covid neighbor cancer friend singing outside valley california,California,54903
29,quarantine day thirty something losangeles staythefuckhome profoto covid19 quarantine torrance california,California,54903
30,day forty-nine coronavirus quarantine page book 'alice tumblr land amp fairy tale new generation ' alice stay safe stay sane stay inside sparkling heartpeace symbol wizzo ' home,California,54903
31,rising mask hand choosing enjoy new normal unenjoyable path covid19 • • • strength dig genius sharpen tool girl jen amp …,California,54903
32,came oven corona california,California,54903
33,big spirit big hand big pocket bde youd smirking smirking face haha rolling on the floor laughing blessed quarantinelife coronavirus covid covid2020 sundayfunday spring2020 musician rapper haterzstayback los angeles california,California,54903
34,speaking head like personally megaphoneshoutout thank correctional officer police officermedium-dark skin tone‍male sign️ covid nineteen medical symbolfire enginepillsyringe pandemic regardless presidential order stay house with gardenhome schools…,California,54903
35,simple communion time corona worshiponline stayhome abundantlife fourthsundayofeaster easter hill united methodist church,California,54903
36,happy covid nineteen sunday wear mask talk alot juicy speech cute mask mask cause masksforacause match purchase send line worker and…,California,54903
37,checking `` peep '' hope safe well enjoy beautiful day beautiful here anyway stayathome sundayfunday covid sunshine behappy carlsbad california,California,54903
38,toshi pre covid nazar amulet response wonderful essay circulating widely titled want change world love woman 2nd want change the…,California,54903
39,guidance cleaning disinfecting cdc updated recommendation covid nineteen reopening america,California,54903
40,best having wear facemask slay eye makeup lash brow face with medical mask veniusturbans snap cblank visual styleandsociety coronavirus stayhome staysafe stayhealthy…,California,54903
41,“ generosity time prosperity easy generosity time crisis gospel generousity ” gr8 challenge mattlawson77 come storycitychurch let stock corona…,California,54903
42,waiting seen scrappys vet appt drop amp vet consultation phone scrappys excited quarantine little hi friend amp dr urbina five three twenty newnormal covid19…,California,54903
43,safety tip sunday microbe face with medical mask wash hand dont forget scrub axell hodges 239films boom filmfresh kawasakiusa rpg production coronavirus washyourhands safetyfirst fox raceway,California,54903
44,dreiros xonia alive folded handsmedium-light skin tonethe `` alive '' music video capture show emotion losangeles going coronavirus covid nineteen pandemic encourage link bio donate the…,California,54903
45,covid nineteen exercise routine pan pacific park,California,54903
46,face with tears of joyface with tears of joyface with tears of joy inlandempire riverside losangeles sanbernardino ie fontana california ranchocucamonga socal orangecounty redlands temecula upland sandiego ontario morenovalley rialto corona…,California,54903
47,el wifi gone crap covid hit neutral face⁣ ⁣ backhand index pointing rightmedium skin tone follow thecoloredcast backhand index pointing leftmedium skin tone ⁣ ⁣ movie camera itsfilmthusiast claremont california,California,54903
48,clivia minata zantedeschia living perfect harmony sweet gardening love cityofhope plantpark park freedom coronavirus landscape losangeles city hope,California,54903
49,key trying time making best lousy situation safe healthy smart good another mrpchill quarantine covid19 chilligansisland chilligan ' island,California,54903
50,we 're closed covid nineteen lockdown dnalounge webcast streaming massive dnapizza collection music video enjoy,California,54903
51,efff coronavirus missing heck oceanside beach soccer championship weekend sooo fun year olympusmove atc britt beachsoccerusa oceansidebreakers nickperera soccer…,California,54903
52,pandemic streetphotography coronavirus shotoniphone homeless honda nohoartsdistrict northhollywood photography iphoneography blackandwhite tacotruck emptystreets losangeles midtownnoho…,California,54903
53,mother ' day sunday ten two thousand and twenty year experience unlike covid nineteen virus placed entire world quarantine safe home however in…,California,54903
54,attention businessowners opportunity employee tested work safa test private lab u market thirty year `` covid nineteen antibody…,California,54903
55,flour sale anyone ' interested fifty baggie flour covidー19 hoarding san diego california,California,54903
56,mask day day nine mask humanity quarantine lockdown beauty eye safetyfirst mlb mlb espn essentialworkers covid19 coronavirus photography photooftheday photographer venice good love…,California,54903
57,five hundred and fifty chadwick pl ventura covid nineteen showing info c21everestca ventura visitventura realtor raider realestateventura ventura california,California,54903
58,look like face with rolling eyes food post it actually parenting post friend young kid covid19 time hang there grow start making amazing lunch like this…,California,54903
59,feeling little upside hot sunday dog cant figure lady walking thinking faceface with medical maskface with tears of joy ————————————— coronavirus stayathome alot workfromhome walkdog repeat cantwait getbackontrack…,California,54903
60,read entire thread,California,54903
61,thank supporting local small business smiling face with halo continue sell product amp color kit open salon sunshinehairdesigns quarantine coronavirus sunshine hair design,California,54903
